order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,status,priority
O00018946,C004014,P00213,W006,2026-04-28,9,22843.37,Pending,Low
O00018947,C008140,P00828,W009,2026-01-07,6,49804.33,Cancelled,Critical
O00018948,C008853,P00905,W005,2026-08-25,20,6701.76,Cancelled,Critical
O00018949,C003653,P00523,W002,2026-07-10,7,13498.83,Cancelled,Medium
O00018950,C003562,P00803,W007,2026-05-07,20,22380.81,Processing,Critical
O00018951,C004709,P00257,W002,2026-04-01,7,4852.01,Processing,Low
O00018952,C006593,P00385,W007,2026-08-26,13,30400.02,Shipped,Medium
O00018953,C001626,P00794,W001,2025-09-22,9,20861.54,Cancelled,Medium
O00018954,C002312,P00025,W003,2025-09-23,1,40525.07,Shipped,High
O00018955,C006573,P00718,W006,2026-07-01,17,23826.98,Pending,Medium
O00018956,C004693,P00301,W010,2026-02-06,6,34293.73,Delivered,Critical
O00018957,C007609,P00453,W003,2026-03-21,6,21086.14,Pending,Critical
O00018958,C008152,P00336,W006,2025-12-11,16,19060.57,Shipped,High
O00018959,C002574,P00868,W005,2025-09-28,18,18529.31,Delivered,Critical
O00018960,C008897,P00911,W009,2026-06-22,17,15220.83,Pending,Medium
O00018961,C006128,P00493,W003,2026-05-23,18,28931.92,Pending,Medium
O00018962,C002255,P00580,W005,2025-09-29,13,7685.53,Cancelled,High
O00018963,C001064,P00310,W004,2026-07-09,20,4652.03,Delivered,Medium
O00018964,C007648,P00554,W006,2026-08-02,8,39134.89,Processing,Medium
O00018965,C007290,P00002,W005,2026-02-12,7,13549.66,Pending,Medium
O00018966,C000263,P00275,W004,2025-09-13,18,1867.32,Delivered,High
O00018967,C005823,P00532,W009,2026-08-05,5,3732.51,Cancelled,Critical
O00018968,C000356,P00624,W007,2025-11-02,2,27603.78,Delivered,Critical
O00018969,C007132,P00197,W007,2026-05-02,13,12306.07,Processing,High
O00018970,C006367,P00417,W001,2025-09-21,3,34849.17,Pending,Critical
O00018971,C009506,P00904,W003,2026-07-31,9,8763.54,Delivered,Medium
O00018972,C006347,P00181,W008,2026-07-29,6,6639.72,Cancelled,High
O00018973,C007169,P00393,W010,2026-06-15,6,1173.42,Shipped,Medium
O00018974,C009470,P00059,W002,2026-08-22,19,1140.05,Cancelled,Medium
O00018975,C004150,P00653,W008,2025-09-24,10,46718.45,Delivered,Critical
O00018976,C008293,P00479,W004,2025-11-04,13,24886.66,Cancelled,High
O00018977,C000732,P00858,W005,2025-10-26,9,42850.8,Shipped,Medium
O00018978,C008182,P00256,W007,2026-08-03,18,924.04,Processing,Medium
O00018979,C001671,P00291,W006,2025-10-11,18,28329.9,Shipped,Critical
O00018980,C002561,P00586,W009,2026-06-20,9,34991.96,Delivered,Medium
O00018981,C000340,P00534,W004,2025-10-23,3,8199.56,Pending,Medium
O00018982,C000733,P00848,W006,2026-01-15,15,1175.14,Delivered,High
O00018983,C003797,P00146,W009,2026-03-28,7,41756.68,Shipped,Medium
O00018984,C001128,P00432,W003,2026-08-10,6,32511.09,Cancelled,Low
O00018985,C000002,P00870,W003,2026-07-01,1,15479.66,Processing,Low
O00018986,C006846,P00722,W009,2025-12-28,8,32665.68,Pending,Critical
O00018987,C000609,P00351,W004,2026-07-02,8,31949.47,Cancelled,Medium
O00018988,C004025,P00180,W008,2026-07-06,20,48709.87,Cancelled,High
O00018989,C002767,P00644,W007,2026-03-09,14,47279.35,Delivered,Medium
O00018990,C003945,P00447,W006,2026-06-24,7,34827.54,Cancelled,Medium
O00018991,C008900,P00114,W009,2025-10-29,8,35750.71,Processing,Low
O00018992,C007521,P00306,W002,2025-11-30,18,451.58,Pending,Low
O00018993,C004359,P00190,W006,2026-03-22,6,2763.69,Cancelled,High
O00018994,C000348,P00347,W008,2026-02-25,17,22803.31,Processing,High
O00018995,C009051,P00133,W008,2026-07-12,16,45251.53,Delivered,Critical
O00018996,C005025,P00058,W004,2025-12-29,5,36993.76,Cancelled,Low
O00018997,C007792,P00446,W004,2026-03-18,20,3761.21,Shipped,High
O00018998,C009649,P00267,W008,2026-08-01,11,25228.47,Cancelled,Critical
O00018999,C001816,P00301,W006,2026-08-10,16,14383.65,Delivered,Low
O00019000,C007139,P00053,W009,2025-12-19,3,38832.04,Delivered,Critical
O00019001,C008688,P00807,W010,2026-03-15,2,7938.48,Pending,High
O00019002,C006542,P00259,W008,2026-04-09,1,11761.18,Cancelled,Low
O00019003,C007868,P00118,W006,2026-08-15,16,3463.5,Pending,Low
O00019004,C000897,P00331,W008,2026-05-27,5,40806.39,Processing,Low
O00019005,C005522,P00054,W002,2026-08-10,5,28140.34,Cancelled,Medium
O00019006,C007880,P00088,W003,2025-11-27,18,13824.54,Pending,Critical
O00019007,C004417,P00706,W003,2026-06-22,10,7861.83,Pending,High
O00019008,C003605,P00501,W006,2026-05-09,15,883.48,Delivered,Medium
O00019009,C000510,P00255,W009,2026-02-05,2,48647.85,Shipped,Low
O00019010,C008147,P00785,W009,2026-04-09,17,11276.69,Cancelled,Low
O00019011,C006109,P00648,W002,2026-08-23,14,42981.95,Delivered,High
O00019012,C004412,P00739,W008,2026-03-15,9,40125.77,Shipped,High
O00019013,C006860,P00484,W004,2025-09-06,3,36585.79,Cancelled,High
O00019014,C007443,P00485,W004,2026-05-30,10,8978.39,Processing,Medium
O00019015,C002308,P00024,W004,2025-10-19,12,11535.58,Delivered,Medium
O00019016,C004932,P00127,W005,2025-11-03,9,27550.15,Delivered,High
O00019017,C006207,P00708,W005,2026-01-08,13,30675.57,Processing,Critical
O00019018,C009043,P00986,W010,2025-09-17,5,41555.39,Shipped,Medium
O00019019,C000950,P00230,W003,2026-04-06,17,35319.08,Cancelled,Medium
O00019020,C003902,P00347,W009,2025-10-10,9,9747.33,Pending,Critical
O00019021,C008558,P00618,W005,2025-11-23,11,9182.97,Cancelled,Medium
O00019022,C009333,P00402,W008,2026-01-23,15,8946.27,Processing,High
O00019023,C000185,P00040,W005,2026-05-14,9,44665.19,Pending,High
O00019024,C009766,P00600,W007,2026-08-23,12,45438.31,Shipped,Critical
O00019025,C001409,P00863,W008,2026-06-11,1,30265.46,Pending,Medium
O00019026,C000145,P00119,W006,2026-02-28,15,13856.86,Pending,Critical
O00019027,C006295,P00782,W002,2026-06-01,5,49607.71,Pending,Critical
O00019028,C001216,P00806,W007,2026-05-14,12,40262.34,Processing,Medium
O00019029,C004750,P00910,W003,2026-04-06,1,23859.65,Processing,High
O00019030,C002303,P00741,W001,2026-06-29,8,21802.53,Delivered,Medium
O00019031,C008405,P00999,W006,2025-10-05,14,41935.57,Delivered,Critical
O00019032,C008205,P00277,W009,2025-11-22,19,23901.61,Processing,Critical
O00019033,C000712,P00023,W006,2026-03-01,8,446.34,Cancelled,Low
O00019034,C000475,P00323,W010,2026-05-28,17,19798.16,Delivered,Critical
O00019035,C001343,P00093,W008,2025-12-12,19,20944.21,Processing,High
O00019036,C006973,P00312,W004,2025-11-09,4,15964.03,Shipped,High
O00019037,C006444,P00957,W005,2026-07-10,10,43759.22,Pending,Low
O00019038,C000755,P00550,W003,2026-07-17,3,21878.51,Processing,High
O00019039,C001083,P00702,W004,2025-10-11,12,35895.09,Shipped,Medium
O00019040,C005754,P00001,W001,2025-12-27,4,4221.0,Pending,Low
O00019041,C006116,P00639,W002,2026-07-02,18,43659.1,Pending,Critical
O00019042,C007773,P00541,W006,2025-09-30,1,7799.78,Shipped,High
O00019043,C005606,P00840,W003,2026-01-01,7,26667.82,Delivered,Low
O00019044,C009648,P00834,W002,2026-06-18,4,43380.79,Pending,Medium
O00019045,C000326,P00050,W003,2026-03-01,18,26232.71,Pending,Critical
O00019046,C009889,P00578,W009,2025-09-08,16,15814.18,Processing,Medium
O00019047,C000652,P00766,W002,2026-04-08,2,12549.34,Cancelled,Medium
O00019048,C006178,P00266,W005,2026-04-22,11,9056.01,Delivered,High
O00019049,C007371,P00970,W008,2026-01-23,4,25231.96,Cancelled,Medium
O00019050,C000446,P00999,W005,2025-10-21,20,48115.31,Cancelled,Medium
O00019051,C004108,P00713,W008,2026-07-31,4,41478.32,Pending,High
O00019052,C007217,P00547,W009,2025-10-17,5,7347.12,Pending,High
O00019053,C002666,P00668,W002,2025-09-23,2,8450.1,Delivered,Medium
O00019054,C001384,P00432,W010,2026-06-20,1,48490.43,Delivered,Critical
O00019055,C004303,P00258,W008,2025-12-12,11,11132.59,Shipped,Critical
O00019056,C003426,P00724,W002,2026-02-03,4,31277.96,Delivered,Medium
O00019057,C001349,P00282,W007,2026-07-07,8,19185.53,Shipped,Medium
O00019058,C000258,P00702,W004,2025-09-01,17,28739.0,Cancelled,Medium
O00019059,C006541,P00978,W009,2026-01-11,18,33996.71,Pending,High
O00019060,C008197,P00074,W010,2026-04-29,2,13895.0,Delivered,Medium
O00019061,C000341,P00040,W004,2026-03-27,17,25715.26,Cancelled,High
O00019062,C008028,P00369,W003,2026-04-18,15,18519.24,Delivered,Critical
O00019063,C004660,P00570,W007,2026-04-07,8,49457.25,Delivered,Low
O00019064,C007828,P00394,W008,2025-11-02,8,48770.6,Shipped,High
O00019065,C002397,P00505,W002,2026-02-04,10,24039.08,Pending,Medium
O00019066,C007944,P00617,W002,2025-10-16,1,10230.17,Shipped,High
O00019067,C001910,P00341,W009,2025-10-12,8,30299.76,Cancelled,Low
O00019068,C001847,P00997,W002,2025-09-09,18,24548.11,Delivered,Low
O00019069,C006293,P00894,W001,2026-05-19,7,15122.6,Processing,Low
O00019070,C003707,P00450,W007,2025-12-24,15,4864.1,Pending,Medium
O00019071,C004507,P00021,W006,2026-07-19,6,5110.59,Delivered,High
O00019072,C003299,P00212,W004,2025-12-21,14,41254.67,Cancelled,High
O00019073,C005527,P00207,W008,2026-06-10,19,31175.43,Cancelled,Medium
O00019074,C002085,P00755,W002,2026-08-23,3,1622.66,Shipped,High
O00019075,C006311,P00371,W007,2026-03-07,4,37511.71,Processing,High
O00019076,C004772,P00700,W007,2026-06-15,5,2938.14,Processing,Medium
O00019077,C005066,P00796,W003,2026-05-18,7,1708.93,Processing,Low
O00019078,C004923,P00519,W005,2026-02-07,16,43193.5,Processing,Critical
O00019079,C007357,P00639,W003,2026-05-17,11,31702.69,Cancelled,Critical
O00019080,C004879,P00340,W006,2026-05-30,5,35427.34,Delivered,High
O00019081,C001597,P00541,W008,2026-07-12,20,46276.25,Cancelled,High
O00019082,C001987,P00198,W010,2026-07-13,14,33961.47,Pending,Low
O00019083,C007531,P00864,W005,2025-10-12,1,21936.17,Cancelled,Low
O00019084,C009162,P00878,W004,2026-05-30,6,27874.04,Shipped,High
O00019085,C003358,P00145,W003,2026-07-12,4,872.34,Delivered,High
O00019086,C002576,P00878,W005,2025-12-20,5,8740.91,Pending,High
O00019087,C001136,P00283,W008,2026-04-10,14,10960.41,Shipped,High
O00019088,C008156,P00072,W002,2026-06-29,8,46958.66,Pending,Critical
O00019089,C001727,P00775,W008,2025-12-12,14,3001.06,Pending,Critical
O00019090,C009989,P00014,W009,2025-11-16,2,47510.55,Cancelled,Critical
O00019091,C005541,P00732,W009,2025-12-23,10,8120.61,Shipped,Low
O00019092,C004349,P00565,W008,2025-09-05,17,43142.96,Cancelled,Low
O00019093,C001552,P00912,W001,2026-01-12,13,15566.74,Delivered,Low
O00019094,C004679,P00642,W002,2025-09-24,5,17990.42,Delivered,High
O00019095,C003840,P00620,W005,2025-09-30,11,2614.97,Cancelled,Low
O00019096,C009315,P00125,W007,2025-11-28,9,45781.9,Delivered,Medium
O00019097,C004837,P00163,W009,2026-07-13,5,13821.05,Shipped,Low
O00019098,C006286,P00417,W002,2026-06-26,20,16223.2,Delivered,Low
O00019099,C007485,P00068,W003,2026-06-26,18,14145.42,Cancelled,High
O00019100,C006496,P00745,W002,2026-08-20,9,34786.21,Pending,Critical
O00019101,C006640,P00131,W001,2026-02-08,2,16100.26,Delivered,High
O00019102,C004870,P00446,W009,2026-08-27,4,48612.1,Shipped,Critical
O00019103,C000498,P00685,W006,2026-03-13,7,38439.92,Cancelled,Low
O00019104,C003591,P00178,W004,2025-10-09,16,9812.46,Delivered,Low
O00019105,C001854,P00833,W010,2026-07-19,17,8921.29,Pending,Low
O00019106,C009128,P00510,W005,2026-04-22,5,40013.26,Pending,Critical
O00019107,C006278,P00203,W009,2025-12-27,15,26106.25,Pending,Medium
O00019108,C008396,P00145,W001,2026-07-29,3,30508.54,Pending,Critical
O00019109,C009346,P00681,W007,2026-05-21,19,12056.37,Delivered,Low
O00019110,C003608,P00344,W007,2026-06-25,6,1733.0,Processing,Critical
O00019111,C000552,P00362,W003,2026-08-23,19,35904.37,Cancelled,Critical
O00019112,C008161,P00046,W002,2026-05-14,18,35314.83,Delivered,Medium
O00019113,C004112,P00933,W007,2026-01-22,4,35766.85,Processing,Low
O00019114,C004626,P00763,W006,2026-02-23,15,5721.81,Delivered,Medium
O00019115,C008552,P00196,W010,2026-07-09,15,26295.8,Delivered,High
O00019116,C004810,P00707,W008,2025-12-31,13,11618.15,Cancelled,Low
O00019117,C009901,P00219,W002,2026-07-11,20,11158.73,Cancelled,Low
O00019118,C003695,P00438,W010,2025-12-08,2,14173.97,Delivered,High
O00019119,C000216,P00644,W007,2026-05-31,11,13688.59,Delivered,Low
O00019120,C009391,P00428,W010,2026-05-28,3,38960.0,Delivered,Critical
O00019121,C005653,P00189,W006,2026-01-18,9,27802.31,Delivered,Critical
O00019122,C001088,P00111,W010,2025-11-04,7,11676.0,Delivered,Critical
O00019123,C004779,P00713,W006,2025-11-24,19,29417.01,Cancelled,Critical
O00019124,C006025,P00141,W010,2025-12-31,13,9270.18,Processing,Low
O00019125,C003808,P00420,W003,2026-01-21,3,43203.34,Delivered,Medium
O00019126,C001345,P00505,W010,2026-06-19,1,21978.93,Shipped,Critical
O00019127,C005505,P00588,W001,2026-03-18,10,7524.96,Processing,High
O00019128,C002829,P00220,W004,2026-04-21,17,10415.51,Processing,High
O00019129,C008658,P00793,W003,2026-02-28,8,19382.07,Cancelled,High
O00019130,C002076,P00287,W005,2025-10-18,8,13561.61,Shipped,High
O00019131,C007606,P00689,W005,2026-04-14,4,9294.24,Cancelled,Critical
O00019132,C001792,P00437,W002,2026-07-10,4,36899.23,Processing,Critical
O00019133,C000998,P00217,W007,2025-12-31,13,13091.19,Pending,Low
O00019134,C006008,P00264,W009,2026-01-19,8,38680.02,Shipped,Low
O00019135,C009137,P00071,W009,2025-09-01,10,15912.25,Cancelled,High
O00019136,C005700,P00110,W008,2026-01-14,15,42291.65,Delivered,High
O00019137,C000863,P00560,W008,2026-07-15,17,17425.2,Pending,Critical
O00019138,C009769,P00949,W003,2026-01-19,11,24168.75,Delivered,Low
O00019139,C004386,P00305,W010,2025-10-27,7,457.68,Pending,Critical
O00019140,C000159,P00559,W006,2025-12-17,13,47445.51,Pending,Medium
O00019141,C007164,P00409,W004,2025-09-26,13,36224.76,Processing,High
O00019142,C003442,P00738,W010,2025-10-08,14,25329.51,Processing,High
O00019143,C005891,P00150,W004,2025-09-01,10,45007.22,Shipped,Critical
O00019144,C005776,P00790,W010,2026-03-20,11,13714.78,Delivered,High
O00019145,C004637,P00244,W007,2026-03-08,17,41723.48,Cancelled,Critical
O00019146,C002385,P00695,W007,2026-05-07,7,46470.28,Cancelled,Critical
O00019147,C009628,P00150,W006,2026-08-02,16,19439.59,Shipped,Medium
O00019148,C007546,P00785,W008,2025-10-03,19,6500.07,Processing,High
O00019149,C004454,P00409,W006,2026-01-03,3,550.67,Shipped,Medium
O00019150,C000884,P00309,W002,2025-12-27,10,22561.06,Delivered,High
O00019151,C008095,P00903,W004,2025-09-04,19,23823.01,Shipped,Critical
O00019152,C001499,P00483,W009,2026-07-02,13,48322.27,Pending,Medium
O00019153,C009308,P00503,W009,2026-07-20,19,39780.9,Delivered,High
O00019154,C003083,P00737,W009,2026-04-25,11,19000.52,Pending,High
O00019155,C001092,P00023,W002,2026-04-07,4,20011.25,Shipped,High
O00019156,C009299,P00596,W004,2025-11-04,10,12910.37,Pending,Critical
O00019157,C002429,P00101,W010,2025-11-06,18,12478.78,Pending,High
O00019158,C006894,P00932,W007,2026-04-27,14,34651.32,Delivered,High
O00019159,C007333,P00604,W007,2026-08-28,15,5944.32,Pending,Critical
O00019160,C000651,P00066,W009,2026-05-24,1,17176.43,Cancelled,Low
O00019161,C002133,P00347,W010,2026-05-19,5,10526.49,Delivered,Medium
O00019162,C007803,P00692,W006,2025-11-14,14,21729.0,Shipped,High
O00019163,C001927,P00037,W010,2025-12-21,13,23711.81,Processing,Critical
O00019164,C004262,P00518,W001,2026-02-05,8,49883.49,Shipped,Medium
O00019165,C006309,P00199,W005,2026-02-01,9,5981.57,Processing,High
O00019166,C007211,P00788,W005,2025-11-04,12,22535.72,Delivered,Medium
O00019167,C001609,P00566,W002,2026-04-19,17,33149.03,Processing,Low
O00019168,C005263,P00260,W008,2026-02-22,5,16223.57,Shipped,Critical
O00019169,C003466,P00682,W003,2025-10-31,11,46974.62,Shipped,Low
O00019170,C002837,P00020,W004,2026-01-20,18,44229.54,Cancelled,Critical
O00019171,C004331,P00021,W001,2026-06-06,8,42958.98,Shipped,High
O00019172,C002645,P00499,W010,2025-12-23,7,17559.25,Processing,Critical
O00019173,C002892,P00283,W005,2026-04-03,12,2031.25,Delivered,High
O00019174,C000332,P00599,W001,2025-11-25,4,21690.84,Cancelled,Medium
O00019175,C005108,P00202,W003,2026-01-15,18,23860.19,Processing,Medium
O00019176,C002189,P00151,W002,2025-12-15,11,30464.34,Pending,Low
O00019177,C009243,P00231,W009,2026-07-05,18,7293.98,Delivered,Low
O00019178,C009280,P00443,W003,2026-01-21,6,14360.07,Pending,Medium
O00019179,C006270,P00656,W004,2026-06-05,1,41886.5,Pending,High
O00019180,C005963,P00295,W002,2026-04-22,6,40965.95,Pending,High
O00019181,C004567,P00545,W008,2026-04-18,20,7250.72,Cancelled,Low
O00019182,C006764,P00559,W003,2026-01-01,2,47709.53,Processing,Low
O00019183,C009393,P00822,W006,2026-02-23,10,18961.15,Processing,Critical
O00019184,C000142,P00626,W001,2025-11-11,20,48322.74,Cancelled,High
O00019185,C001149,P00991,W002,2026-02-14,12,19792.22,Processing,High
O00019186,C001470,P00735,W006,2025-11-19,14,5775.87,Shipped,Medium
O00019187,C008598,P00754,W005,2025-12-25,1,33868.94,Shipped,High
O00019188,C001224,P00204,W002,2026-03-20,1,13487.97,Shipped,Critical
O00019189,C003500,P00799,W002,2026-06-15,2,31099.07,Cancelled,Medium
O00019190,C005397,P00092,W002,2026-01-23,11,36625.6,Pending,Medium
O00019191,C008424,P00837,W006,2026-07-12,10,30527.47,Pending,Low
O00019192,C008321,P00181,W002,2026-08-17,5,3812.98,Delivered,Low
O00019193,C009508,P00607,W010,2026-07-18,17,24496.21,Delivered,Low
O00019194,C002618,P00313,W006,2026-01-08,8,45788.44,Processing,Critical
O00019195,C009868,P00151,W002,2026-05-14,20,26207.24,Shipped,High
O00019196,C007577,P00207,W003,2025-09-03,6,11749.16,Cancelled,Critical
O00019197,C003763,P00373,W007,2025-09-18,9,45242.33,Shipped,Medium
O00019198,C005130,P00679,W003,2025-10-30,2,14068.95,Delivered,Medium
O00019199,C008890,P00564,W007,2025-12-05,4,18261.26,Pending,Low
O00019200,C003993,P00671,W007,2026-05-23,10,16204.59,Shipped,Critical
O00019201,C001509,P00624,W005,2026-07-02,16,22899.81,Delivered,High
O00019202,C003623,P00425,W007,2025-09-11,9,24052.54,Processing,High
O00019203,C000152,P00604,W010,2026-04-24,15,39143.94,Shipped,High
O00019204,C009467,P00659,W005,2026-06-08,19,13098.78,Cancelled,Medium
O00019205,C001292,P00992,W007,2026-05-11,5,19353.83,Pending,Low
O00019206,C006449,P00620,W003,2026-02-26,3,11360.47,Processing,Low
O00019207,C004300,P00599,W001,2026-08-31,7,35872.25,Shipped,High
O00019208,C009327,P00188,W009,2025-10-31,4,1179.7,Processing,Medium
O00019209,C002204,P00557,W001,2026-04-19,13,11924.57,Cancelled,High
O00019210,C005220,P00360,W002,2026-08-22,18,15701.69,Cancelled,Critical
O00019211,C007820,P00910,W004,2026-01-25,4,24580.63,Cancelled,High
O00019212,C007048,P00389,W004,2026-05-23,11,4392.9,Processing,High
O00019213,C002761,P00388,W010,2026-02-24,15,37410.75,Shipped,High
O00019214,C004917,P00940,W006,2026-06-28,7,7664.82,Delivered,Medium
O00019215,C009430,P00387,W009,2026-03-28,20,11578.06,Pending,Medium
O00019216,C000527,P00953,W009,2026-08-06,12,13970.63,Delivered,Medium
O00019217,C009001,P00334,W006,2025-10-31,7,47125.68,Delivered,Low
O00019218,C000734,P00823,W006,2026-03-29,10,40103.39,Processing,Medium
O00019219,C006511,P00874,W009,2026-02-01,10,2907.63,Processing,Medium
O00019220,C009745,P00739,W009,2026-01-25,18,10742.27,Processing,High
O00019221,C005535,P00367,W001,2025-09-30,1,33660.35,Pending,Medium
O00019222,C002425,P00799,W008,2026-04-10,7,9795.29,Processing,High
O00019223,C005690,P00332,W008,2026-03-15,19,21491.59,Pending,Medium
O00019224,C003615,P00044,W002,2025-10-23,13,37335.81,Shipped,Low
O00019225,C003592,P00276,W004,2026-08-07,8,32094.95,Pending,High
O00019226,C009928,P00746,W006,2026-03-17,7,45392.31,Delivered,Low
O00019227,C008337,P00509,W004,2026-01-05,20,18311.7,Shipped,High
O00019228,C002332,P00187,W002,2026-04-30,5,47999.72,Pending,Critical
O00019229,C001388,P00284,W006,2025-09-09,7,4578.05,Shipped,Critical
O00019230,C006511,P00862,W005,2025-12-13,14,43547.3,Shipped,Critical
O00019231,C007199,P00800,W005,2025-09-16,14,40099.52,Delivered,High
O00019232,C006711,P00608,W007,2026-02-09,13,24734.62,Cancelled,Low
O00019233,C003423,P00255,W008,2025-10-19,2,41129.87,Shipped,Critical
O00019234,C001623,P00317,W001,2025-09-20,7,23513.15,Processing,Low
O00019235,C009326,P00646,W008,2026-04-09,7,3579.23,Delivered,High
O00019236,C004112,P00799,W007,2026-05-06,10,14285.67,Cancelled,Low
O00019237,C008191,P00378,W007,2025-12-27,8,22072.33,Shipped,Critical
O00019238,C004710,P00984,W001,2026-07-31,4,47867.7,Shipped,Critical
O00019239,C004642,P00348,W006,2025-11-24,14,626.03,Pending,High
O00019240,C005972,P00293,W010,2026-07-07,17,5987.4,Delivered,Low
O00019241,C006680,P00931,W010,2025-12-18,2,10900.89,Delivered,Critical
O00019242,C006456,P00551,W010,2025-10-14,13,28075.27,Shipped,High
O00019243,C010000,P00900,W003,2025-09-04,7,8697.65,Cancelled,Critical
