purchase_order_id,supplier_id,product_id,quantity,status
PO0002783,S0083,P00783,342,Received
PO0002784,S0084,P00784,343,Cancelled
PO0002785,S0085,P00785,344,Created
PO0002786,S0086,P00786,345,Approved
PO0002787,S0087,P00787,346,Received
PO0002788,S0088,P00788,347,Cancelled
PO0002789,S0089,P00789,348,Created
PO0002790,S0090,P00790,349,Approved
PO0002791,S0091,P00791,350,Received
PO0002792,S0092,P00792,351,Cancelled
PO0002793,S0093,P00793,352,Created
PO0002794,S0094,P00794,353,Approved
PO0002795,S0095,P00795,354,Received
PO0002796,S0096,P00796,355,Cancelled
PO0002797,S0097,P00797,356,Created
PO0002798,S0098,P00798,357,Approved
PO0002799,S0099,P00799,358,Received
PO0002800,S0100,P00800,359,Cancelled
PO0002801,S0001,P00801,360,Created
PO0002802,S0002,P00802,361,Approved
PO0002803,S0003,P00803,362,Received
PO0002804,S0004,P00804,363,Cancelled
PO0002805,S0005,P00805,364,Created
PO0002806,S0006,P00806,365,Approved
PO0002807,S0007,P00807,366,Received
PO0002808,S0008,P00808,367,Cancelled
PO0002809,S0009,P00809,368,Created
PO0002810,S0010,P00810,369,Approved
PO0002811,S0011,P00811,370,Received
PO0002812,S0012,P00812,371,Cancelled
PO0002813,S0013,P00813,372,Created
PO0002814,S0014,P00814,373,Approved
PO0002815,S0015,P00815,374,Received
PO0002816,S0016,P00816,375,Cancelled
PO0002817,S0017,P00817,376,Created
PO0002818,S0018,P00818,377,Approved
PO0002819,S0019,P00819,378,Received
PO0002820,S0020,P00820,379,Cancelled
PO0002821,S0021,P00821,380,Created
PO0002822,S0022,P00822,381,Approved
PO0002823,S0023,P00823,382,Received
PO0002824,S0024,P00824,383,Cancelled
PO0002825,S0025,P00825,384,Created
PO0002826,S0026,P00826,385,Approved
PO0002827,S0027,P00827,386,Received
PO0002828,S0028,P00828,387,Cancelled
PO0002829,S0029,P00829,388,Created
PO0002830,S0030,P00830,389,Approved
PO0002831,S0031,P00831,390,Received
PO0002832,S0032,P00832,391,Cancelled
PO0002833,S0033,P00833,392,Created
PO0002834,S0034,P00834,393,Approved
PO0002835,S0035,P00835,394,Received
PO0002836,S0036,P00836,395,Cancelled
PO0002837,S0037,P00837,396,Created
PO0002838,S0038,P00838,397,Approved
PO0002839,S0039,P00839,398,Received
PO0002840,S0040,P00840,399,Cancelled
PO0002841,S0041,P00841,400,Created
PO0002842,S0042,P00842,401,Approved
PO0002843,S0043,P00843,402,Received
PO0002844,S0044,P00844,403,Cancelled
PO0002845,S0045,P00845,404,Created
PO0002846,S0046,P00846,405,Approved
PO0002847,S0047,P00847,406,Received
PO0002848,S0048,P00848,407,Cancelled
PO0002849,S0049,P00849,408,Created
PO0002850,S0050,P00850,409,Approved
PO0002851,S0051,P00851,410,Received
PO0002852,S0052,P00852,411,Cancelled
PO0002853,S0053,P00853,412,Created
PO0002854,S0054,P00854,413,Approved
PO0002855,S0055,P00855,414,Received
PO0002856,S0056,P00856,415,Cancelled
PO0002857,S0057,P00857,416,Created
PO0002858,S0058,P00858,417,Approved
PO0002859,S0059,P00859,418,Received
PO0002860,S0060,P00860,419,Cancelled
PO0002861,S0061,P00861,420,Created
PO0002862,S0062,P00862,421,Approved
PO0002863,S0063,P00863,422,Received
PO0002864,S0064,P00864,423,Cancelled
PO0002865,S0065,P00865,424,Created
PO0002866,S0066,P00866,425,Approved
PO0002867,S0067,P00867,426,Received
PO0002868,S0068,P00868,427,Cancelled
PO0002869,S0069,P00869,428,Created
PO0002870,S0070,P00870,429,Approved
PO0002871,S0071,P00871,430,Received
PO0002872,S0072,P00872,431,Cancelled
PO0002873,S0073,P00873,432,Created
PO0002874,S0074,P00874,433,Approved
PO0002875,S0075,P00875,434,Received
PO0002876,S0076,P00876,435,Cancelled
PO0002877,S0077,P00877,436,Created
PO0002878,S0078,P00878,437,Approved
PO0002879,S0079,P00879,438,Received
PO0002880,S0080,P00880,439,Cancelled
PO0002881,S0081,P00881,440,Created
PO0002882,S0082,P00882,441,Approved
PO0002883,S0083,P00883,442,Received
PO0002884,S0084,P00884,443,Cancelled
PO0002885,S0085,P00885,444,Created
PO0002886,S0086,P00886,445,Approved
PO0002887,S0087,P00887,446,Received
PO0002888,S0088,P00888,447,Cancelled
PO0002889,S0089,P00889,448,Created
PO0002890,S0090,P00890,449,Approved
PO0002891,S0091,P00891,450,Received
PO0002892,S0092,P00892,451,Cancelled
PO0002893,S0093,P00893,452,Created
PO0002894,S0094,P00894,453,Approved
PO0002895,S0095,P00895,454,Received
PO0002896,S0096,P00896,455,Cancelled
PO0002897,S0097,P00897,456,Created
PO0002898,S0098,P00898,457,Approved
PO0002899,S0099,P00899,458,Received
PO0002900,S0100,P00900,459,Cancelled
PO0002901,S0001,P00901,460,Created
PO0002902,S0002,P00902,461,Approved
PO0002903,S0003,P00903,462,Received
PO0002904,S0004,P00904,463,Cancelled
PO0002905,S0005,P00905,464,Created
PO0002906,S0006,P00906,465,Approved
PO0002907,S0007,P00907,466,Received
PO0002908,S0008,P00908,467,Cancelled
PO0002909,S0009,P00909,468,Created
PO0002910,S0010,P00910,469,Approved
PO0002911,S0011,P00911,470,Received
PO0002912,S0012,P00912,471,Cancelled
PO0002913,S0013,P00913,472,Created
PO0002914,S0014,P00914,473,Approved
PO0002915,S0015,P00915,474,Received
PO0002916,S0016,P00916,475,Cancelled
PO0002917,S0017,P00917,476,Created
PO0002918,S0018,P00918,477,Approved
PO0002919,S0019,P00919,478,Received
PO0002920,S0020,P00920,479,Cancelled
PO0002921,S0021,P00921,480,Created
PO0002922,S0022,P00922,481,Approved
PO0002923,S0023,P00923,482,Received
PO0002924,S0024,P00924,483,Cancelled
PO0002925,S0025,P00925,484,Created
PO0002926,S0026,P00926,485,Approved
PO0002927,S0027,P00927,486,Received
PO0002928,S0028,P00928,487,Cancelled
PO0002929,S0029,P00929,488,Created
PO0002930,S0030,P00930,489,Approved
PO0002931,S0031,P00931,490,Received
PO0002932,S0032,P00932,491,Cancelled
PO0002933,S0033,P00933,492,Created
PO0002934,S0034,P00934,493,Approved
PO0002935,S0035,P00935,494,Received
PO0002936,S0036,P00936,495,Cancelled
PO0002937,S0037,P00937,496,Created
PO0002938,S0038,P00938,497,Approved
PO0002939,S0039,P00939,498,Received
PO0002940,S0040,P00940,499,Cancelled
PO0002941,S0041,P00941,10,Created
PO0002942,S0042,P00942,11,Approved
PO0002943,S0043,P00943,12,Received
PO0002944,S0044,P00944,13,Cancelled
PO0002945,S0045,P00945,14,Created
PO0002946,S0046,P00946,15,Approved
PO0002947,S0047,P00947,16,Received
PO0002948,S0048,P00948,17,Cancelled
PO0002949,S0049,P00949,18,Created
PO0002950,S0050,P00950,19,Approved
PO0002951,S0051,P00951,20,Received
PO0002952,S0052,P00952,21,Cancelled
PO0002953,S0053,P00953,22,Created
PO0002954,S0054,P00954,23,Approved
PO0002955,S0055,P00955,24,Received
PO0002956,S0056,P00956,25,Cancelled
PO0002957,S0057,P00957,26,Created
PO0002958,S0058,P00958,27,Approved
PO0002959,S0059,P00959,28,Received
PO0002960,S0060,P00960,29,Cancelled
PO0002961,S0061,P00961,30,Created
PO0002962,S0062,P00962,31,Approved
PO0002963,S0063,P00963,32,Received
PO0002964,S0064,P00964,33,Cancelled
PO0002965,S0065,P00965,34,Created
PO0002966,S0066,P00966,35,Approved
PO0002967,S0067,P00967,36,Received
PO0002968,S0068,P00968,37,Cancelled
PO0002969,S0069,P00969,38,Created
PO0002970,S0070,P00970,39,Approved
PO0002971,S0071,P00971,40,Received
PO0002972,S0072,P00972,41,Cancelled
PO0002973,S0073,P00973,42,Created
PO0002974,S0074,P00974,43,Approved
PO0002975,S0075,P00975,44,Received
PO0002976,S0076,P00976,45,Cancelled
PO0002977,S0077,P00977,46,Created
PO0002978,S0078,P00978,47,Approved
PO0002979,S0079,P00979,48,Received
PO0002980,S0080,P00980,49,Cancelled
PO0002981,S0081,P00981,50,Created
PO0002982,S0082,P00982,51,Approved
PO0002983,S0083,P00983,52,Received
PO0002984,S0084,P00984,53,Cancelled
PO0002985,S0085,P00985,54,Created
PO0002986,S0086,P00986,55,Approved
PO0002987,S0087,P00987,56,Received
PO0002988,S0088,P00988,57,Cancelled
PO0002989,S0089,P00989,58,Created
PO0002990,S0090,P00990,59,Approved
PO0002991,S0091,P00991,60,Received
PO0002992,S0092,P00992,61,Cancelled
PO0002993,S0093,P00993,62,Created
PO0002994,S0094,P00994,63,Approved
PO0002995,S0095,P00995,64,Received
PO0002996,S0096,P00996,65,Cancelled
PO0002997,S0097,P00997,66,Created
PO0002998,S0098,P00998,67,Approved
PO0002999,S0099,P00999,68,Received
PO0003000,S0100,P01000,69,Cancelled
PO0003001,S0001,P00001,70,Created
PO0003002,S0002,P00002,71,Approved
PO0003003,S0003,P00003,72,Received
PO0003004,S0004,P00004,73,Cancelled
PO0003005,S0005,P00005,74,Created
PO0003006,S0006,P00006,75,Approved
PO0003007,S0007,P00007,76,Received
PO0003008,S0008,P00008,77,Cancelled
PO0003009,S0009,P00009,78,Created
PO0003010,S0010,P00010,79,Approved
PO0003011,S0011,P00011,80,Received
PO0003012,S0012,P00012,81,Cancelled
PO0003013,S0013,P00013,82,Created
PO0003014,S0014,P00014,83,Approved
PO0003015,S0015,P00015,84,Received
PO0003016,S0016,P00016,85,Cancelled
PO0003017,S0017,P00017,86,Created
PO0003018,S0018,P00018,87,Approved
PO0003019,S0019,P00019,88,Received
PO0003020,S0020,P00020,89,Cancelled
PO0003021,S0021,P00021,90,Created
PO0003022,S0022,P00022,91,Approved
PO0003023,S0023,P00023,92,Received
PO0003024,S0024,P00024,93,Cancelled
PO0003025,S0025,P00025,94,Created
PO0003026,S0026,P00026,95,Approved
PO0003027,S0027,P00027,96,Received
PO0003028,S0028,P00028,97,Cancelled
PO0003029,S0029,P00029,98,Created
PO0003030,S0030,P00030,99,Approved
PO0003031,S0031,P00031,100,Received
PO0003032,S0032,P00032,101,Cancelled
PO0003033,S0033,P00033,102,Created
PO0003034,S0034,P00034,103,Approved
PO0003035,S0035,P00035,104,Received
PO0003036,S0036,P00036,105,Cancelled
PO0003037,S0037,P00037,106,Created
PO0003038,S0038,P00038,107,Approved
PO0003039,S0039,P00039,108,Received
PO0003040,S0040,P00040,109,Cancelled
PO0003041,S0041,P00041,110,Created
PO0003042,S0042,P00042,111,Approved
PO0003043,S0043,P00043,112,Received
PO0003044,S0044,P00044,113,Cancelled
PO0003045,S0045,P00045,114,Created
PO0003046,S0046,P00046,115,Approved
PO0003047,S0047,P00047,116,Received
PO0003048,S0048,P00048,117,Cancelled
PO0003049,S0049,P00049,118,Created
PO0003050,S0050,P00050,119,Approved
PO0003051,S0051,P00051,120,Received
PO0003052,S0052,P00052,121,Cancelled
PO0003053,S0053,P00053,122,Created
PO0003054,S0054,P00054,123,Approved
PO0003055,S0055,P00055,124,Received
PO0003056,S0056,P00056,125,Cancelled
PO0003057,S0057,P00057,126,Created
PO0003058,S0058,P00058,127,Approved
PO0003059,S0059,P00059,128,Received
PO0003060,S0060,P00060,129,Cancelled
PO0003061,S0061,P00061,130,Created
PO0003062,S0062,P00062,131,Approved
PO0003063,S0063,P00063,132,Received
PO0003064,S0064,P00064,133,Cancelled
PO0003065,S0065,P00065,134,Created
PO0003066,S0066,P00066,135,Approved
PO0003067,S0067,P00067,136,Received
PO0003068,S0068,P00068,137,Cancelled
PO0003069,S0069,P00069,138,Created
PO0003070,S0070,P00070,139,Approved
PO0003071,S0071,P00071,140,Received
PO0003072,S0072,P00072,141,Cancelled
PO0003073,S0073,P00073,142,Created
PO0003074,S0074,P00074,143,Approved
PO0003075,S0075,P00075,144,Received
PO0003076,S0076,P00076,145,Cancelled
PO0003077,S0077,P00077,146,Created
PO0003078,S0078,P00078,147,Approved
PO0003079,S0079,P00079,148,Received
PO0003080,S0080,P00080,149,Cancelled
PO0003081,S0081,P00081,150,Created
PO0003082,S0082,P00082,151,Approved
PO0003083,S0083,P00083,152,Received
PO0003084,S0084,P00084,153,Cancelled
PO0003085,S0085,P00085,154,Created
PO0003086,S0086,P00086,155,Approved
PO0003087,S0087,P00087,156,Received
PO0003088,S0088,P00088,157,Cancelled
PO0003089,S0089,P00089,158,Created
PO0003090,S0090,P00090,159,Approved
PO0003091,S0091,P00091,160,Received
PO0003092,S0092,P00092,161,Cancelled
PO0003093,S0093,P00093,162,Created
PO0003094,S0094,P00094,163,Approved
PO0003095,S0095,P00095,164,Received
PO0003096,S0096,P00096,165,Cancelled
PO0003097,S0097,P00097,166,Created
PO0003098,S0098,P00098,167,Approved
PO0003099,S0099,P00099,168,Received
PO0003100,S0100,P00100,169,Cancelled
PO0003101,S0001,P00101,170,Created
PO0003102,S0002,P00102,171,Approved
PO0003103,S0003,P00103,172,Received
PO0003104,S0004,P00104,173,Cancelled
PO0003105,S0005,P00105,174,Created
PO0003106,S0006,P00106,175,Approved
PO0003107,S0007,P00107,176,Received
PO0003108,S0008,P00108,177,Cancelled
PO0003109,S0009,P00109,178,Created
PO0003110,S0010,P00110,179,Approved
PO0003111,S0011,P00111,180,Received
PO0003112,S0012,P00112,181,Cancelled
PO0003113,S0013,P00113,182,Created
PO0003114,S0014,P00114,183,Approved
PO0003115,S0015,P00115,184,Received
PO0003116,S0016,P00116,185,Cancelled
PO0003117,S0017,P00117,186,Created
PO0003118,S0018,P00118,187,Approved
PO0003119,S0019,P00119,188,Received
PO0003120,S0020,P00120,189,Cancelled
PO0003121,S0021,P00121,190,Created
PO0003122,S0022,P00122,191,Approved
PO0003123,S0023,P00123,192,Received
PO0003124,S0024,P00124,193,Cancelled
PO0003125,S0025,P00125,194,Created
PO0003126,S0026,P00126,195,Approved
PO0003127,S0027,P00127,196,Received
PO0003128,S0028,P00128,197,Cancelled
PO0003129,S0029,P00129,198,Created
PO0003130,S0030,P00130,199,Approved
PO0003131,S0031,P00131,200,Received
PO0003132,S0032,P00132,201,Cancelled
PO0003133,S0033,P00133,202,Created
PO0003134,S0034,P00134,203,Approved
PO0003135,S0035,P00135,204,Received
PO0003136,S0036,P00136,205,Cancelled
PO0003137,S0037,P00137,206,Created
PO0003138,S0038,P00138,207,Approved
PO0003139,S0039,P00139,208,Received
PO0003140,S0040,P00140,209,Cancelled
PO0003141,S0041,P00141,210,Created
PO0003142,S0042,P00142,211,Approved
PO0003143,S0043,P00143,212,Received
PO0003144,S0044,P00144,213,Cancelled
PO0003145,S0045,P00145,214,Created
PO0003146,S0046,P00146,215,Approved
PO0003147,S0047,P00147,216,Received
PO0003148,S0048,P00148,217,Cancelled
PO0003149,S0049,P00149,218,Created
PO0003150,S0050,P00150,219,Approved
PO0003151,S0051,P00151,220,Received
PO0003152,S0052,P00152,221,Cancelled
PO0003153,S0053,P00153,222,Created
PO0003154,S0054,P00154,223,Approved
PO0003155,S0055,P00155,224,Received
PO0003156,S0056,P00156,225,Cancelled
PO0003157,S0057,P00157,226,Created
PO0003158,S0058,P00158,227,Approved
PO0003159,S0059,P00159,228,Received
PO0003160,S0060,P00160,229,Cancelled
PO0003161,S0061,P00161,230,Created
PO0003162,S0062,P00162,231,Approved
PO0003163,S0063,P00163,232,Received
PO0003164,S0064,P00164,233,Cancelled
PO0003165,S0065,P00165,234,Created
PO0003166,S0066,P00166,235,Approved
PO0003167,S0067,P00167,236,Received
PO0003168,S0068,P00168,237,Cancelled
PO0003169,S0069,P00169,238,Created
PO0003170,S0070,P00170,239,Approved
PO0003171,S0071,P00171,240,Received
PO0003172,S0072,P00172,241,Cancelled
PO0003173,S0073,P00173,242,Created
PO0003174,S0074,P00174,243,Approved
PO0003175,S0075,P00175,244,Received
PO0003176,S0076,P00176,245,Cancelled
PO0003177,S0077,P00177,246,Created
PO0003178,S0078,P00178,247,Approved
PO0003179,S0079,P00179,248,Received
PO0003180,S0080,P00180,249,Cancelled
PO0003181,S0081,P00181,250,Created
PO0003182,S0082,P00182,251,Approved
PO0003183,S0083,P00183,252,Received
PO0003184,S0084,P00184,253,Cancelled
PO0003185,S0085,P00185,254,Created
PO0003186,S0086,P00186,255,Approved
PO0003187,S0087,P00187,256,Received
PO0003188,S0088,P00188,257,Cancelled
PO0003189,S0089,P00189,258,Created
PO0003190,S0090,P00190,259,Approved
PO0003191,S0091,P00191,260,Received
PO0003192,S0092,P00192,261,Cancelled
PO0003193,S0093,P00193,262,Created
PO0003194,S0094,P00194,263,Approved
PO0003195,S0095,P00195,264,Received
PO0003196,S0096,P00196,265,Cancelled
PO0003197,S0097,P00197,266,Created
PO0003198,S0098,P00198,267,Approved
PO0003199,S0099,P00199,268,Received
PO0003200,S0100,P00200,269,Cancelled
PO0003201,S0001,P00201,270,Created
PO0003202,S0002,P00202,271,Approved
PO0003203,S0003,P00203,272,Received
PO0003204,S0004,P00204,273,Cancelled
PO0003205,S0005,P00205,274,Created
PO0003206,S0006,P00206,275,Approved
PO0003207,S0007,P00207,276,Received
PO0003208,S0008,P00208,277,Cancelled
PO0003209,S0009,P00209,278,Created
PO0003210,S0010,P00210,279,Approved
PO0003211,S0011,P00211,280,Received
PO0003212,S0012,P00212,281,Cancelled
PO0003213,S0013,P00213,282,Created
PO0003214,S0014,P00214,283,Approved
PO0003215,S0015,P00215,284,Received
PO0003216,S0016,P00216,285,Cancelled
PO0003217,S0017,P00217,286,Created
PO0003218,S0018,P00218,287,Approved
PO0003219,S0019,P00219,288,Received
PO0003220,S0020,P00220,289,Cancelled
PO0003221,S0021,P00221,290,Created
PO0003222,S0022,P00222,291,Approved
PO0003223,S0023,P00223,292,Received
PO0003224,S0024,P00224,293,Cancelled
PO0003225,S0025,P00225,294,Created
PO0003226,S0026,P00226,295,Approved
PO0003227,S0027,P00227,296,Received
PO0003228,S0028,P00228,297,Cancelled
PO0003229,S0029,P00229,298,Created
PO0003230,S0030,P00230,299,Approved
PO0003231,S0031,P00231,300,Received
PO0003232,S0032,P00232,301,Cancelled
PO0003233,S0033,P00233,302,Created
PO0003234,S0034,P00234,303,Approved
PO0003235,S0035,P00235,304,Received
PO0003236,S0036,P00236,305,Cancelled
PO0003237,S0037,P00237,306,Created
PO0003238,S0038,P00238,307,Approved
PO0003239,S0039,P00239,308,Received
PO0003240,S0040,P00240,309,Cancelled
PO0003241,S0041,P00241,310,Created
PO0003242,S0042,P00242,311,Approved
PO0003243,S0043,P00243,312,Received
PO0003244,S0044,P00244,313,Cancelled
PO0003245,S0045,P00245,314,Created
PO0003246,S0046,P00246,315,Approved
PO0003247,S0047,P00247,316,Received
PO0003248,S0048,P00248,317,Cancelled
PO0003249,S0049,P00249,318,Created
PO0003250,S0050,P00250,319,Approved
PO0003251,S0051,P00251,320,Received
PO0003252,S0052,P00252,321,Cancelled
PO0003253,S0053,P00253,322,Created
PO0003254,S0054,P00254,323,Approved
PO0003255,S0055,P00255,324,Received
PO0003256,S0056,P00256,325,Cancelled
PO0003257,S0057,P00257,326,Created
PO0003258,S0058,P00258,327,Approved
PO0003259,S0059,P00259,328,Received
PO0003260,S0060,P00260,329,Cancelled
PO0003261,S0061,P00261,330,Created
PO0003262,S0062,P00262,331,Approved
PO0003263,S0063,P00263,332,Received
PO0003264,S0064,P00264,333,Cancelled
PO0003265,S0065,P00265,334,Created
PO0003266,S0066,P00266,335,Approved
PO0003267,S0067,P00267,336,Received
PO0003268,S0068,P00268,337,Cancelled
PO0003269,S0069,P00269,338,Created
PO0003270,S0070,P00270,339,Approved
PO0003271,S0071,P00271,340,Received
PO0003272,S0072,P00272,341,Cancelled
PO0003273,S0073,P00273,342,Created
PO0003274,S0074,P00274,343,Approved
PO0003275,S0075,P00275,344,Received
PO0003276,S0076,P00276,345,Cancelled
PO0003277,S0077,P00277,346,Created
PO0003278,S0078,P00278,347,Approved
PO0003279,S0079,P00279,348,Received
PO0003280,S0080,P00280,349,Cancelled
PO0003281,S0081,P00281,350,Created
PO0003282,S0082,P00282,351,Approved
PO0003283,S0083,P00283,352,Received
PO0003284,S0084,P00284,353,Cancelled
PO0003285,S0085,P00285,354,Created
PO0003286,S0086,P00286,355,Approved
PO0003287,S0087,P00287,356,Received
PO0003288,S0088,P00288,357,Cancelled
PO0003289,S0089,P00289,358,Created
PO0003290,S0090,P00290,359,Approved
PO0003291,S0091,P00291,360,Received
PO0003292,S0092,P00292,361,Cancelled
PO0003293,S0093,P00293,362,Created
PO0003294,S0094,P00294,363,Approved
PO0003295,S0095,P00295,364,Received
PO0003296,S0096,P00296,365,Cancelled
PO0003297,S0097,P00297,366,Created
PO0003298,S0098,P00298,367,Approved
PO0003299,S0099,P00299,368,Received
PO0003300,S0100,P00300,369,Cancelled
PO0003301,S0001,P00301,370,Created
PO0003302,S0002,P00302,371,Approved
PO0003303,S0003,P00303,372,Received
PO0003304,S0004,P00304,373,Cancelled
PO0003305,S0005,P00305,374,Created
PO0003306,S0006,P00306,375,Approved
PO0003307,S0007,P00307,376,Received
PO0003308,S0008,P00308,377,Cancelled
PO0003309,S0009,P00309,378,Created
PO0003310,S0010,P00310,379,Approved
PO0003311,S0011,P00311,380,Received
PO0003312,S0012,P00312,381,Cancelled
PO0003313,S0013,P00313,382,Created
PO0003314,S0014,P00314,383,Approved
PO0003315,S0015,P00315,384,Received
PO0003316,S0016,P00316,385,Cancelled
PO0003317,S0017,P00317,386,Created
PO0003318,S0018,P00318,387,Approved
PO0003319,S0019,P00319,388,Received
PO0003320,S0020,P00320,389,Cancelled
PO0003321,S0021,P00321,390,Created
PO0003322,S0022,P00322,391,Approved
PO0003323,S0023,P00323,392,Received
PO0003324,S0024,P00324,393,Cancelled
PO0003325,S0025,P00325,394,Created
PO0003326,S0026,P00326,395,Approved
PO0003327,S0027,P00327,396,Received
PO0003328,S0028,P00328,397,Cancelled
PO0003329,S0029,P00329,398,Created
PO0003330,S0030,P00330,399,Approved
PO0003331,S0031,P00331,400,Received
PO0003332,S0032,P00332,401,Cancelled
PO0003333,S0033,P00333,402,Created
PO0003334,S0034,P00334,403,Approved
PO0003335,S0035,P00335,404,Received
PO0003336,S0036,P00336,405,Cancelled
PO0003337,S0037,P00337,406,Created
PO0003338,S0038,P00338,407,Approved
PO0003339,S0039,P00339,408,Received
PO0003340,S0040,P00340,409,Cancelled
